,fname,lname,year,paperId
6461,Silviu,Maniu,2019,http://arxiv.org/abs/1901.06862v1
6462,Pierre,Senellart,2019,http://arxiv.org/abs/1901.06862v1
6463,Suraj,Jog,2019,http://arxiv.org/abs/1901.06862v1
6464,Joy,Arulraj,2019,http://arxiv.org/abs/1901.07064v1
6465,Ran,Xian,2019,http://arxiv.org/abs/1901.07064v1
6466,Lin,Ma,2019,http://arxiv.org/abs/1901.07064v1
6467,Andrew,Pavlo,2019,http://arxiv.org/abs/1901.07064v1
6468,Otmane,Azeroual,2019,http://arxiv.org/abs/1901.07388v1
6469,Mohammad,Abuosba,2019,http://arxiv.org/abs/1901.07388v1
6470,Darshana,Balakrishnan,2019,http://arxiv.org/abs/1901.07627v1
6471,Lukasz,Ziarek,2019,http://arxiv.org/abs/1901.07627v1
6472,Oliver,Kennedy,2019,http://arxiv.org/abs/1901.07627v1
6473,Farhad,Shirani,2019,http://arxiv.org/abs/1901.07655v3
6474,Siddharth,Garg,2019,http://arxiv.org/abs/1901.07655v3
6475,Elza,Erkip,2019,http://arxiv.org/abs/1901.07655v3
6476,Xuguang,Ren,2019,http://arxiv.org/abs/1901.07747v1
6477,Junhu,Wang,2019,http://arxiv.org/abs/1901.07747v1
6478,Wook-Shin,Han,2019,http://arxiv.org/abs/1901.07747v1
6479,Jeffrey,Yu,2019,http://arxiv.org/abs/1901.07747v1
6480,Alin,Deutsch,2019,http://arxiv.org/abs/1901.08248v1
6481,Yu,Xu,2019,http://arxiv.org/abs/1901.08248v1
6482,Mingxi,Wu,2019,http://arxiv.org/abs/1901.08248v1
6483,Victor,Lee,2019,http://arxiv.org/abs/1901.08248v1
6484,Rui,Liu,2019,http://arxiv.org/abs/1901.08304v3
6485,Jun,Yuan,2019,http://arxiv.org/abs/1901.08304v3
6486,Mark,Kaminski,2019,http://arxiv.org/abs/1901.09353v1
6487,Egor,Kostylev,2019,http://arxiv.org/abs/1901.09353v1
6488,Joy,Arulraj,2019,http://arxiv.org/abs/1901.10938v1
6489,Andy,Pavlo,2019,http://arxiv.org/abs/1901.10938v1
6490,Krishna,Malladi,2019,http://arxiv.org/abs/1901.10938v1
6491,Franz,Dizon,2019,http://arxiv.org/abs/1901.11376v1
6492,Stephen,Farinas,2019,http://arxiv.org/abs/1901.11376v1
6493,Reynaldo,Jr.,2019,http://arxiv.org/abs/1901.11376v1
6494,Harry,Pardo,2019,http://arxiv.org/abs/1901.11376v1
6495,Cecil,Delfinado,2019,http://arxiv.org/abs/1901.11376v1
6496,Christopher,Baik,2019,http://arxiv.org/abs/1902.00031v1
6497,H.,Jagadish,2019,http://arxiv.org/abs/1902.00031v1
6498,Yunyao,Li,2019,http://arxiv.org/abs/1902.00031v1
6499,Ryan,Marcus,2019,http://arxiv.org/abs/1902.00132v1
6500,Olga,Papaemmanouil,2019,http://arxiv.org/abs/1902.00132v1
6501,Iman,Elghandour,2019,http://arxiv.org/abs/1902.00585v1
6502,Ahmet,Kara,2019,http://arxiv.org/abs/1902.00585v1
6503,Dan,Olteanu,2019,http://arxiv.org/abs/1902.00585v1
6504,Stijn,Vansummeren,2019,http://arxiv.org/abs/1902.00585v1
6505,Ningnan,Zhou,2019,http://arxiv.org/abs/1902.00609v1
6506,Xuan,Zhou,2019,http://arxiv.org/abs/1902.00609v1
6507,Kian-lee,Tan,2019,http://arxiv.org/abs/1902.00609v1
6508,Shan,Wang,2019,http://arxiv.org/abs/1902.00609v1
6509,Besnik,Fetahu,2019,http://arxiv.org/abs/1902.01740v1
6510,Avishek,Anand,2019,http://arxiv.org/abs/1902.01740v1
6511,Maria,Koutraki,2019,http://arxiv.org/abs/1902.01740v1
6512,János,Varga,2019,http://arxiv.org/abs/1902.02013v1
6513,Ettore,Rizza,2019,http://arxiv.org/abs/1902.02140v1
6514,Anne,Chardonnens,2019,http://arxiv.org/abs/1902.02140v1
6515,Seth,Hooland,2019,http://arxiv.org/abs/1902.02140v1
6516,Shaleen,Deep,2019,http://arxiv.org/abs/1902.02698v2
6517,Paraschos,Koutris,2019,http://arxiv.org/abs/1902.02698v2
6518,Konstantinos,Blazakis,2019,http://arxiv.org/abs/1902.03296v1
6519,Georgios,Stavrakakis,2019,http://arxiv.org/abs/1902.03296v1
6520,Catalin,Popescu,2019,http://arxiv.org/abs/1902.03338v2
6521,Deepak,Merugu,2019,http://arxiv.org/abs/1902.03338v2
6522,Giao,Nguyen,2019,http://arxiv.org/abs/1902.03338v2
6523,Shiva,Shivakumar,2019,http://arxiv.org/abs/1902.03338v2
6524,Pedro,Lopes,2019,http://arxiv.org/abs/1902.03576v1
6525,João,Sousa,2019,http://arxiv.org/abs/1902.03576v1
6526,Valter,Balegas,2019,http://arxiv.org/abs/1902.03576v1
6527,Carla,Ferreira,2019,http://arxiv.org/abs/1902.03576v1
6528,Ségio,Duarte,2019,http://arxiv.org/abs/1902.03576v1
6529,Annette,Bieniusa,2019,http://arxiv.org/abs/1902.03576v1
6530,Rodrigo,Rodrigues,2019,http://arxiv.org/abs/1902.03576v1
6531,Nuno,Preguiça,2019,http://arxiv.org/abs/1902.03576v1
6532,Rebecca,Wild,2019,http://arxiv.org/abs/1902.03948v1
6533,Matthew,Hubbell,2019,http://arxiv.org/abs/1902.03948v1
6534,Jeremy,Kepner,2019,http://arxiv.org/abs/1902.03948v1
6535,Maria,Psaraki,2019,http://arxiv.org/abs/1902.04129v1
6536,Yannis,Tzitzikas,2019,http://arxiv.org/abs/1902.04129v1
6537,Katerina,Papaioannou,2019,http://arxiv.org/abs/1902.04379v1
6538,Martin,Theobald,2019,http://arxiv.org/abs/1902.04379v1
6539,Michael,Böhlen,2019,http://arxiv.org/abs/1902.04379v1
6540,Thomas,Minier,2019,http://arxiv.org/abs/1902.04790v1
6541,Hala,Skaf-Molli,2019,http://arxiv.org/abs/1902.04790v1
6542,Pascal,Molli,2019,http://arxiv.org/abs/1902.04790v1
6543,Anton,Dignös,2019,http://arxiv.org/abs/1902.04938v1
6544,Boris,Glavic,2019,http://arxiv.org/abs/1902.04938v1
6545,Xing,Niu,2019,http://arxiv.org/abs/1902.04938v1
6546,Michael,Böhlen,2019,http://arxiv.org/abs/1902.04938v1
6547,Johann,Gamper,2019,http://arxiv.org/abs/1902.04938v1
6548,Angela,Bonifati,2019,http://arxiv.org/abs/1902.06427v1
6549,Peter,Furniss,2019,http://arxiv.org/abs/1902.06427v1
6550,Alastair,Green,2019,http://arxiv.org/abs/1902.06427v1
6551,Russ,Harmer,2019,http://arxiv.org/abs/1902.06427v1
6552,Eugenia,Oshurko,2019,http://arxiv.org/abs/1902.06427v1
6553,Hannes,Voigt,2019,http://arxiv.org/abs/1902.06427v1
6554,Sobhan,Moosavi,2019,http://arxiv.org/abs/1902.06792v2
6555,Mohammad,Samavatian,2019,http://arxiv.org/abs/1902.06792v2
6556,Arnab,Nandi,2019,http://arxiv.org/abs/1902.06792v2
6557,Srinivasan,Parthasarathy,2019,http://arxiv.org/abs/1902.06792v2
6558,Rajiv,Ramnath,2019,http://arxiv.org/abs/1902.06792v2
6559,Feichen,Shen,2019,http://arxiv.org/abs/1902.07688v1
6560,Xikui,Wang,2019,http://arxiv.org/abs/1902.08271v5
6561,Michael,Carey,2019,http://arxiv.org/abs/1902.08271v5
6562,Matthew,Perron,2019,http://arxiv.org/abs/1902.08291v2
6563,Zeyuan,Shang,2019,http://arxiv.org/abs/1902.08291v2
6564,Tim,Kraska,2019,http://arxiv.org/abs/1902.08291v2
6565,Michael,Stonebraker,2019,http://arxiv.org/abs/1902.08291v2
6566,Hugo,Ledoux,2019,http://arxiv.org/abs/1902.09155v3
6567,Ken,Ohori,2019,http://arxiv.org/abs/1902.09155v3
6568,Kavisha,Kumar,2019,http://arxiv.org/abs/1902.09155v3
6569,Balázs,Dukai,2019,http://arxiv.org/abs/1902.09155v3
6570,Anna,Labetski,2019,http://arxiv.org/abs/1902.09155v3
6571,Stelios,Vitalis,2019,http://arxiv.org/abs/1902.09155v3
6572,Wensheng,Gan,2019,http://arxiv.org/abs/1902.09582v1
6573,Jerry,Lin,2019,http://arxiv.org/abs/1902.09582v1
6574,Jiexiong,Zhang,2019,http://arxiv.org/abs/1902.09582v1
6575,Hongzhi,Yin,2019,http://arxiv.org/abs/1902.09582v1
6576,Philippe,Fournier-Viger,2019,http://arxiv.org/abs/1902.09582v1
6577,Han-Chieh,Chao,2019,http://arxiv.org/abs/1902.09582v1
6578,Philip,Yu,2019,http://arxiv.org/abs/1902.09582v1
6579,Wensheng,Gan,2019,http://arxiv.org/abs/1902.09584v1
6580,Jerry,Lin,2019,http://arxiv.org/abs/1902.09584v1
6581,Philippe,Fournier-Viger,2019,http://arxiv.org/abs/1902.09584v1
6582,Han-Chieh,Chao,2019,http://arxiv.org/abs/1902.09584v1
6583,Philip,Yu,2019,http://arxiv.org/abs/1902.09584v1
6584,Wensheng,Gan,2019,http://arxiv.org/abs/1902.09586v1
6585,Jerry,Lin,2019,http://arxiv.org/abs/1902.09586v1
6586,Han-Chieh,Chao,2019,http://arxiv.org/abs/1902.09586v1
6587,Athanasios,Vasilakos,2019,http://arxiv.org/abs/1902.09586v1
6588,Philip,Yu,2019,http://arxiv.org/abs/1902.09586v1
6589,Yuliang,Li,2019,http://arxiv.org/abs/1902.09661v4
6590,Aaron,Feng,2019,http://arxiv.org/abs/1902.09661v4
6591,Jinfeng,Li,2019,http://arxiv.org/abs/1902.09661v4
6592,Saran,Mumick,2019,http://arxiv.org/abs/1902.09661v4
6593,Alon,Halevy,2019,http://arxiv.org/abs/1902.09661v4
6594,Vivian,Li,2019,http://arxiv.org/abs/1902.09661v4
6595,Wang-Chiew,Tan,2019,http://arxiv.org/abs/1902.09661v4
6596,Jing,Yan,2019,http://arxiv.org/abs/1902.09711v1
6597,Oliver,Schulte,2019,http://arxiv.org/abs/1902.09711v1
6598,Jiannan,Wang,2019,http://arxiv.org/abs/1902.09711v1
6599,Reynold,Cheng,2019,http://arxiv.org/abs/1902.09711v1
6600,Natanael,Arndt,2019,http://arxiv.org/abs/1902.10703v1
6601,Michael,Martin,2019,http://arxiv.org/abs/1902.10703v1
6602,Yi,Wu,2019,http://arxiv.org/abs/1903.00237v6
6603,Yi,Liu,2019,http://arxiv.org/abs/1903.00237v6
6604,Syed,Ahmed,2019,http://arxiv.org/abs/1903.00237v6
6605,Jialiang,Peng,2019,http://arxiv.org/abs/1903.00237v6
6606,Ahmed,El-Latif,2019,http://arxiv.org/abs/1903.00237v6
6607,Yi,Lu,2019,http://arxiv.org/abs/1903.00424v1
6608,Xiangyao,Yu,2019,http://arxiv.org/abs/1903.00424v1
6609,Samuel,Madden,2019,http://arxiv.org/abs/1903.00424v1
6610,Amirhesam,Shahvarani,2019,http://arxiv.org/abs/1903.00452v1
6611,Hans-Arno,Jacobsen,2019,http://arxiv.org/abs/1903.00452v1
6612,Dimitrios,Liarokapis,2019,http://arxiv.org/abs/1903.00731v1
6613,Elizabeth,ONeil,2019,http://arxiv.org/abs/1903.00731v1
6614,Patrick,ONeil,2019,http://arxiv.org/abs/1903.00731v1
6615,Xi,Liang,2019,http://arxiv.org/abs/1903.01363v1
6616,Aaron,Elmore,2019,http://arxiv.org/abs/1903.01363v1
6617,Sanjay,Krishnan,2019,http://arxiv.org/abs/1903.01363v1
6618,Amine,Mhedhbi,2019,http://arxiv.org/abs/1903.02076v2
6619,Semih,Salihoglu,2019,http://arxiv.org/abs/1903.02076v2
6620,Hermano,Lustosa,2019,http://arxiv.org/abs/1903.02949v2
6621,Fabio,Porto,2019,http://arxiv.org/abs/1903.02949v2
6622,Yangjun,Sheng,2019,http://arxiv.org/abs/1903.02990v2
6623,Anthony,Tomasic,2019,http://arxiv.org/abs/1903.02990v2
6624,Tieying,Zhang,2019,http://arxiv.org/abs/1903.02990v2
6625,Andrew,Pavlo,2019,http://arxiv.org/abs/1903.02990v2
6626,Petr,Lukáš,2019,http://arxiv.org/abs/1903.03761v2
6627,Radim,Bača,2019,http://arxiv.org/abs/1903.03761v2
6628,Michal,Krátký,2019,http://arxiv.org/abs/1903.03761v2
6629,Placido,Neto,2019,http://arxiv.org/abs/1903.04049v1
6630,Francisco,Junior,2019,http://arxiv.org/abs/1903.04049v1
6631,Felipe,Pontes,2019,http://arxiv.org/abs/1903.04049v1
6632,Behrooz,Omidvar-Tehrani,2019,http://arxiv.org/abs/1903.04049v1
6633,Raul,Fernandez,2019,http://arxiv.org/abs/1903.05008v1
6634,Samuel,Madden,2019,http://arxiv.org/abs/1903.05008v1
6635,Hemant,Saxena,2019,http://arxiv.org/abs/1903.05228v1
6636,Lukasz,Golab,2019,http://arxiv.org/abs/1903.05228v1
6637,Ihab,Ilyas,2019,http://arxiv.org/abs/1903.05228v1
6638,Yunjun,Gao,2019,http://arxiv.org/abs/1903.05826v1
6639,Congcong,Ge,2019,http://arxiv.org/abs/1903.05826v1
6640,Xiaoye,Miao,2019,http://arxiv.org/abs/1903.05826v1
6641,Haobo,Wang,2019,http://arxiv.org/abs/1903.05826v1
6642,Bin,Yao,2019,http://arxiv.org/abs/1903.05826v1
6643,Qing,Li,2019,http://arxiv.org/abs/1903.05826v1
6644,Guenter,Hesse,2019,http://arxiv.org/abs/1903.06453v2
6645,Christoph,Matthies,2019,http://arxiv.org/abs/1903.06453v2
6646,Werner,Sinzig,2019,http://arxiv.org/abs/1903.06453v2
6647,Matthias,Uflacker,2019,http://arxiv.org/abs/1903.06453v2
6648,Ripon,Patgiri,2019,http://arxiv.org/abs/1903.06565v1
6649,Sabuzima,Nayak,2019,http://arxiv.org/abs/1903.06565v1
6650,Samir,Borgohain,2019,http://arxiv.org/abs/1903.06565v1
6651,Vimalkumar,Jeyakumar,2019,http://arxiv.org/abs/1903.08132v2
6652,Omid,Madani,2019,http://arxiv.org/abs/1903.08132v2
6653,Ali,Parandeh,2019,http://arxiv.org/abs/1903.08132v2
6654,Ashutosh,Kulshreshtha,2019,http://arxiv.org/abs/1903.08132v2
6655,Weifei,Zeng,2019,http://arxiv.org/abs/1903.08132v2
6656,Navindra,Yadav,2019,http://arxiv.org/abs/1903.08132v2
6657,Sourav,Mukherjee,2019,http://arxiv.org/abs/1903.08334v1
6658,Alfonso,Vega,2019,http://arxiv.org/abs/1903.08431v1
6659,Diego,García-Saiz,2019,http://arxiv.org/abs/1903.08431v1
6660,Marta,Zorrilla,2019,http://arxiv.org/abs/1903.08431v1
6661,Pablo,Sánchez,2019,http://arxiv.org/abs/1903.08431v1
6662,Xiangyu,Ke,2019,http://arxiv.org/abs/1903.08587v4
6663,Arijit,Khan,2019,http://arxiv.org/abs/1903.08587v4
6664,Mohammad,Hasan,2019,http://arxiv.org/abs/1903.08587v4
6665,Rojin,Rezvansangsari,2019,http://arxiv.org/abs/1903.08587v4
6666,Angela,Bonifati,2019,http://arxiv.org/abs/1903.09242v1
6667,Ugo,Comignani,2019,http://arxiv.org/abs/1903.09242v1
6668,Efthymia,Tsamoura,2019,http://arxiv.org/abs/1903.09242v1
6669,Xiaolan,Wang,2019,http://arxiv.org/abs/1903.09246v1
6670,Alexandra,Meliou,2019,http://arxiv.org/abs/1903.09246v1
6671,Xiao,Hu,2019,http://arxiv.org/abs/1903.09717v2
6672,Ke,Yi,2019,http://arxiv.org/abs/1903.09717v2
6673,Søren,Jensen,2019,http://arxiv.org/abs/1903.10269v2
6674,Torben,Pedersen,2019,http://arxiv.org/abs/1903.10269v2
6675,Christian,Thomsen,2019,http://arxiv.org/abs/1903.10269v2
6676,Kristopher,Brown,2019,http://arxiv.org/abs/1903.10579v1
6677,David,Spivak,2019,http://arxiv.org/abs/1903.10579v1
6678,Ryan,Wisnesky,2019,http://arxiv.org/abs/1903.10579v1
6679,Jesús,Camacho-Rodríguez,2019,http://arxiv.org/abs/1903.10970v1
6680,Ashutosh,Chauhan,2019,http://arxiv.org/abs/1903.10970v1
6681,Alan,Gates,2019,http://arxiv.org/abs/1903.10970v1
6682,Eugene,Koifman,2019,http://arxiv.org/abs/1903.10970v1
6683,Owen,O'Malley,2019,http://arxiv.org/abs/1903.10970v1
6684,Vineet,Garg,2019,http://arxiv.org/abs/1903.10970v1
6685,Zoltan,Haindrich,2019,http://arxiv.org/abs/1903.10970v1
6686,Sergey,Shelukhin,2019,http://arxiv.org/abs/1903.10970v1
6687,Prasanth,Jayachandran,2019,http://arxiv.org/abs/1903.10970v1
6688,Siddharth,Seth,2019,http://arxiv.org/abs/1903.10970v1
6689,Deepak,Jaiswal,2019,http://arxiv.org/abs/1903.10970v1
6690,Slim,Bouguerra,2019,http://arxiv.org/abs/1903.10970v1
6691,Nishant,Bangarwa,2019,http://arxiv.org/abs/1903.10970v1
6692,Sankar,Hariappan,2019,http://arxiv.org/abs/1903.10970v1
6693,Anishek,Agarwal,2019,http://arxiv.org/abs/1903.10970v1
6694,Jason,Dere,2019,http://arxiv.org/abs/1903.10970v1
6695,Daniel,Dai,2019,http://arxiv.org/abs/1903.10970v1
6696,Thejas,Nair,2019,http://arxiv.org/abs/1903.10970v1
6697,Nita,Dembla,2019,http://arxiv.org/abs/1903.10970v1
6698,Gopal,Vijayaraghavan,2019,http://arxiv.org/abs/1903.10970v1
6699,Günther,Hagleitner,2019,http://arxiv.org/abs/1903.10970v1
6700,Yingjun,Wu,2019,http://arxiv.org/abs/1903.11203v2
6701,Jia,Yu,2019,http://arxiv.org/abs/1903.11203v2
6702,Yuanyuan,Tian,2019,http://arxiv.org/abs/1903.11203v2
6703,Richard,Sidle,2019,http://arxiv.org/abs/1903.11203v2
6704,Ronald,Barber,2019,http://arxiv.org/abs/1903.11203v2
6705,Jef,Wijsen,2019,http://arxiv.org/abs/1903.12469v1
6706,Cigdem,Aslay,2019,http://arxiv.org/abs/1904.00079v4
6707,Martino,Ciaperoni,2019,http://arxiv.org/abs/1904.00079v4
6708,Aristides,Gionis,2019,http://arxiv.org/abs/1904.00079v4
6709,Michael,Mathioudakis,2019,http://arxiv.org/abs/1904.00079v4
6710,Su,Feng,2019,http://arxiv.org/abs/1904.00234v1
6711,Aaron,Huber,2019,http://arxiv.org/abs/1904.00234v1
6712,Boris,Glavic,2019,http://arxiv.org/abs/1904.00234v1
6713,Oliver,Kennedy,2019,http://arxiv.org/abs/1904.00234v1
6714,Amro,Alasta,2019,http://arxiv.org/abs/1904.01134v1
6715,Muftah,Enaba,2019,http://arxiv.org/abs/1904.01134v1
6716,Benjamin,Hilprecht,2019,http://arxiv.org/abs/1904.01279v1
6717,Carsten,Binnig,2019,http://arxiv.org/abs/1904.01279v1
6718,Uwe,Roehm,2019,http://arxiv.org/abs/1904.01279v1
6719,Alexander,Renen,2019,http://arxiv.org/abs/1904.01614v3
6720,Lukas,Vogel,2019,http://arxiv.org/abs/1904.01614v3
6721,Viktor,Leis,2019,http://arxiv.org/abs/1904.01614v3
6722,Thomas,Neumann,2019,http://arxiv.org/abs/1904.01614v3
6723,Alfons,Kemper,2019,http://arxiv.org/abs/1904.01614v3
6724,Alireza,Heidari,2019,http://arxiv.org/abs/1904.02285v1
6725,Joshua,McGrath,2019,http://arxiv.org/abs/1904.02285v1
6726,Ihab,Ilyas,2019,http://arxiv.org/abs/1904.02285v1
6727,Theodoros,Rekatsinas,2019,http://arxiv.org/abs/1904.02285v1
6728,Qianrui,Zhang,2019,http://arxiv.org/abs/1904.02344v2
6729,Haoci,Zhang,2019,http://arxiv.org/abs/1904.02344v2
6730,Thibault,Sellam,2019,http://arxiv.org/abs/1904.02344v2
6731,Eugene,Wu,2019,http://arxiv.org/abs/1904.02344v2
6732,Nancy,Awad,2019,http://arxiv.org/abs/1904.03112v1
6733,Bechara,Bouna,2019,http://arxiv.org/abs/1904.03112v1
6734,Jean-Francois,Couchot,2019,http://arxiv.org/abs/1904.03112v1
6735,Laurent,Philippe,2019,http://arxiv.org/abs/1904.03112v1
6736,Wensheng,Gan,2019,http://arxiv.org/abs/1904.03336v2
6737,Jerry,Lin,2019,http://arxiv.org/abs/1904.03336v2
6738,Han-Chieh,Chao,2019,http://arxiv.org/abs/1904.03336v2
6739,Hamido,Fujita,2019,http://arxiv.org/abs/1904.03336v2
6740,Philip,Yu,2019,http://arxiv.org/abs/1904.03336v2
6741,Francesco,Parisi,2019,http://arxiv.org/abs/1904.03403v1
6742,John,Grant,2019,http://arxiv.org/abs/1904.03403v1
6743,Shuhao,Zhang,2019,http://arxiv.org/abs/1904.03604v1
6744,Jiong,He,2019,http://arxiv.org/abs/1904.03604v1
6745,Amelie,Zhou,2019,http://arxiv.org/abs/1904.03604v1
6746,Bingsheng,He,2019,http://arxiv.org/abs/1904.03604v1
6747,Ryan,Marcus,2019,http://arxiv.org/abs/1904.03711v1
6748,Parimarjan,Negi,2019,http://arxiv.org/abs/1904.03711v1
6749,Hongzi,Mao,2019,http://arxiv.org/abs/1904.03711v1
6750,Chi,Zhang,2019,http://arxiv.org/abs/1904.03711v1
6751,Mohammad,Alizadeh,2019,http://arxiv.org/abs/1904.03711v1
6752,Tim,Kraska,2019,http://arxiv.org/abs/1904.03711v1
6753,Olga,Papaemmanouil,2019,http://arxiv.org/abs/1904.03711v1
6754,Nesime,Tatbul,2019,http://arxiv.org/abs/1904.03711v1
6755,Shuhao,Zhang,2019,http://arxiv.org/abs/1904.03800v4
6756,Yingjun,Wu,2019,http://arxiv.org/abs/1904.03800v4
6757,Feng,Zhang,2019,http://arxiv.org/abs/1904.03800v4
6758,Bingsheng,He,2019,http://arxiv.org/abs/1904.03800v4
6759,Zhengjie,Miao,2019,http://arxiv.org/abs/1904.04467v1
6760,Sudeepa,Roy,2019,http://arxiv.org/abs/1904.04467v1
6761,Jun,Yang,2019,http://arxiv.org/abs/1904.04467v1
6762,Mostafa,Mirzaie,2019,http://arxiv.org/abs/1904.05353v3
6763,Behshid,Behkamal,2019,http://arxiv.org/abs/1904.05353v3
6764,Samad,Paydar,2019,http://arxiv.org/abs/1904.05353v3
6765,Michael,Kwakye,2019,http://arxiv.org/abs/1904.06484v1
6766,Ester,Livshits,2019,http://arxiv.org/abs/1904.06492v4
6767,Rina,Kochirgan,2019,http://arxiv.org/abs/1904.06492v4
6768,Segev,Tsur,2019,http://arxiv.org/abs/1904.06492v4
6769,Ihab,Ilyas,2019,http://arxiv.org/abs/1904.06492v4
6770,Benny,Kimelfeld,2019,http://arxiv.org/abs/1904.06492v4
6771,Sudeepa,Roy,2019,http://arxiv.org/abs/1904.06492v4
6772,Jonas,Nüßlein,2019,http://arxiv.org/abs/1904.07693v2
6773,Sho,Nakazono,2019,http://arxiv.org/abs/1904.08119v3
6774,Hiroyuki,Uchiyama,2019,http://arxiv.org/abs/1904.08119v3
6775,Yasuhiro,Fujiwara,2019,http://arxiv.org/abs/1904.08119v3
6776,Yasuhiro,Nakamura,2019,http://arxiv.org/abs/1904.08119v3
6777,Hideyuki,Kawashima,2019,http://arxiv.org/abs/1904.08119v3
6778,Huaibing,Jian,2019,http://arxiv.org/abs/1904.08147v1
6779,Yuean,Zhu,2019,http://arxiv.org/abs/1904.08147v1
6780,Yongchao,Long,2019,http://arxiv.org/abs/1904.08147v1
6781,Bin,Li,2019,http://arxiv.org/abs/1904.08147v1
6782,Shu,Wang,2019,http://arxiv.org/abs/1904.08147v1
6783,Xiliang,Wu,2019,http://arxiv.org/abs/1904.08147v1
6784,Zhichu,Zhong,2019,http://arxiv.org/abs/1904.08147v1
6785,Andreas,Kipf,2019,http://arxiv.org/abs/1904.08223v1
6786,Dimitri,Vorona,2019,http://arxiv.org/abs/1904.08223v1
6787,Jonas,Müller,2019,http://arxiv.org/abs/1904.08223v1
6788,Thomas,Kipf,2019,http://arxiv.org/abs/1904.08223v1
6789,Bernhard,Radke,2019,http://arxiv.org/abs/1904.08223v1
6790,Viktor,Leis,2019,http://arxiv.org/abs/1904.08223v1
6791,Peter,Boncz,2019,http://arxiv.org/abs/1904.08223v1
6792,Thomas,Neumann,2019,http://arxiv.org/abs/1904.08223v1
6793,Alfons,Kemper,2019,http://arxiv.org/abs/1904.08223v1
6794,Ester,Livshits,2019,http://arxiv.org/abs/1904.08679v2
6795,Leopoldo,Bertossi,2019,http://arxiv.org/abs/1904.08679v2
6796,Benny,Kimelfeld,2019,http://arxiv.org/abs/1904.08679v2
6797,Moshe,Sebag,2019,http://arxiv.org/abs/1904.08679v2
6798,Hagit,Shatkay,2019,http://arxiv.org/abs/1904.09262v1
6799,Stanley,Zdonik,2019,http://arxiv.org/abs/1904.09262v1
6800,Woohwan,Jung,2019,http://arxiv.org/abs/1904.10217v1
6801,Younghoon,Kim,2019,http://arxiv.org/abs/1904.10217v1
6802,Kyuseok,Shim,2019,http://arxiv.org/abs/1904.10217v1
6803,Hongzhi,Wang,2019,http://arxiv.org/abs/1904.11201v1
6804,Ning,Li,2019,http://arxiv.org/abs/1904.11201v1
6805,Zheng,Wang,2019,http://arxiv.org/abs/1904.11201v1
6806,Jianing,Li,2019,http://arxiv.org/abs/1904.11201v1
6807,Hongzhi,Wang,2019,http://arxiv.org/abs/1904.11653v1
6808,Jiabao,Han,2019,http://arxiv.org/abs/1904.11653v1
6809,Bin,Shao,2019,http://arxiv.org/abs/1904.11653v1
6810,Jianzhong,Li,2019,http://arxiv.org/abs/1904.11653v1
6811,Sanjay,Krishnan,2019,http://arxiv.org/abs/1904.11827v2
6812,Eugene,Wu,2019,http://arxiv.org/abs/1904.11827v2
6813,Ines,Benali-Sougui,2019,http://arxiv.org/abs/1904.12344v1
6814,Minyar,Hidri,2019,http://arxiv.org/abs/1904.12344v1
6815,Amel,Grissa-Touzi,2019,http://arxiv.org/abs/1904.12344v1
6816,Yixiang,Fang,2019,http://arxiv.org/abs/1904.12539v2
6817,Xin,Huang,2019,http://arxiv.org/abs/1904.12539v2
6818,Lu,Qin,2019,http://arxiv.org/abs/1904.12539v2
6819,Ying,Zhang,2019,http://arxiv.org/abs/1904.12539v2
6820,Wenjie,Zhang,2019,http://arxiv.org/abs/1904.12539v2
6821,Reynold,Cheng,2019,http://arxiv.org/abs/1904.12539v2
6822,Xuemin,Lin,2019,http://arxiv.org/abs/1904.12539v2
6823,Wenhui,Yu,2019,http://arxiv.org/abs/1905.00700v1
6824,Jinfei,Liu,2019,http://arxiv.org/abs/1905.00700v1
6825,Jian,Pei,2019,http://arxiv.org/abs/1905.00700v1
6826,Li,Xiong,2019,http://arxiv.org/abs/1905.00700v1
6827,Xu,Chen,2019,http://arxiv.org/abs/1905.00700v1
6828,Zheng,Qin,2019,http://arxiv.org/abs/1905.00700v1
6829,Anthony,Kleerekoper,2019,http://arxiv.org/abs/1905.00774v1
6830,Javier,Navaridas,2019,http://arxiv.org/abs/1905.00774v1
6831,Mikel,Lujan,2019,http://arxiv.org/abs/1905.00774v1
6832,Phuong,Nguyen,2019,http://arxiv.org/abs/1905.00983v1
6833,Vatche,Ishakian,2019,http://arxiv.org/abs/1905.00983v1
6834,Vinod,Muthusamy,2019,http://arxiv.org/abs/1905.00983v1
6835,Aleksander,Slominski,2019,http://arxiv.org/abs/1905.00983v1
6836,Luke,Rodriguez,2019,http://arxiv.org/abs/1905.01351v1
6837,Bill,Howe,2019,http://arxiv.org/abs/1905.01351v1
6838,Parke,Godfrey,2019,http://arxiv.org/abs/1905.02010v1
6839,Lukasz,Golab,2019,http://arxiv.org/abs/1905.02010v1
6840,Mehdi,Kargar,2019,http://arxiv.org/abs/1905.02010v1
6841,Divesh,Srivastava,2019,http://arxiv.org/abs/1905.02010v1
6842,Jaroslaw,Szlichta,2019,http://arxiv.org/abs/1905.02010v1
6843,Wilmer,Ricciotti,2019,http://arxiv.org/abs/1905.02069v1
6844,James,Cheney,2019,http://arxiv.org/abs/1905.02069v1
6845,Xinying,Wang,2019,http://arxiv.org/abs/1905.02157v1
